location,date,year,latitude,longitude,attendant,animal,site,place_code
Aspotogan Harbour,2011-Sep-12,2011,44.51573472,-64.04032934,Bob,Kraken,1006,T115
Aspotogan Harbour,2011-Sep-12,2011,44.49595582,-64.05763962,Bob,Kraken,1006,T96
Aspotogan Harbour,2011-Sep-12,2011,44.51598714,-64.03980861,Bob,Kraken,1006,T116
Aspotogan Harbour,2011-Sep-12,2011,44.51617402,-64.05843066,Bob,Kraken,1006,T107
Aspotogan Harbour,2011-Sep-12,2011,44.50623957,-64.04928787,Bob,Kraken,1006,T117
Aspotogan Harbour,2011-Sep-12,2011,44.50674441,-64.05824637,Bob,Kraken,1006,T119
Aspotogan Harbour,2011-Sep-13,2011,44.50288296,-64.04173296,Bob,Kraken,1006,T40
Aspotogan Harbour,2011-Sep-13,2011,44.49288296,-64.04173296,Bob,Kraken,1006,T40
Aspotogan Harbour,2011-Sep-13,2011,44.49288296,-64.04173296,Bob,Kraken,1006,T40
Aspotogan Harbour,2011-Sep-13,2011,44.50298769,-64.03984909,Bob,Hydra,1006,T23
Aspotogan Harbour,2011-Sep-13,2011,44.49299084,-64.0395072,Bob,Kraken,1006,T24
Aspotogan Harbour,2011-Sep-13,2011,44.49299084,-64.0495072,Bob,Kraken,1006,T24
Aspotogan Harbour,2011-Sep-13,2011,44.51299084,-64.0495072,Bob,Kraken,1006,T24
Aspotogan Harbour,2011-Sep-13,2011,44.49322968,-64.03940699,Bob,Mermaid,1006,T25
Aspotogan Harbour,2011-Sep-13,2011,44.51333955,-64.06002639,Bob,Kraken,1006,T44
Aspotogan Harbour,2011-Sep-13,2011,44.49342383,-64.04899253,Bob,Siren,1006,T26
Aspotogan Harbour,2011-Sep-13,2011,44.49354651,-64.04969764,Bob,Mermaid,1006,T45
Aspotogan Harbour,2011-Sep-13,2011,44.49381177,-64.03820158,Bob,Kraken,1006,T29
Aspotogan Harbour,2011-Sep-13,2011,44.51397428,-64.03753007,Bob,Hydra,1006,T32
Aspotogan Harbour,2011-Sep-13,2011,44.49399894,-64.05780598,Bob,Siren,1006,T31
Aspotogan Harbour,2011-Sep-13,2011,44.4941286,-64.05849223,Bob,Siren,1006,T54
Aspotogan Harbour,2011-Sep-13,2011,44.51418577,-64.04744837,Bob,Siren,1006,T33
Aspotogan Harbour,2011-Sep-13,2011,44.49429512,-64.03812475,Bob,Mermaid,1006,T57
Aspotogan Harbour,2011-Sep-13,2011,44.49449624,-64.0476914,Bob,Siren,1006,T60
Aspotogan Harbour,2011-Sep-13,2011,44.50464219,-64.04734256,Bob,Hydra,1006,T61
Aspotogan Harbour,2011-Sep-13,2011,44.49502847,-64.05895482,Bob,Kraken,1006,T75
Aspotogan Harbour,2011-Sep-13,2011,44.50518715,-64.04870119,Bob,Mermaid,1006,T76
Aspotogan Harbour,2011-Sep-13,2011,44.49518715,-64.05870119,Bob,Mermaid,1006,T76
Aspotogan Harbour,2011-Sep-13,2011,44.49532736,-64.03823824,Bob,Kraken,1006,T78
Aspotogan Harbour,2011-Sep-13,2011,44.50550738,-64.05862144,Bob,Siren,1006,T92
Aspotogan Harbour,2011-Sep-13,2011,44.49553456,-64.03936286,Bob,Siren,1006,T102
Aspotogan Harbour,2011-Sep-13,2011,44.51553456,-64.05936286,Bob,Siren,1006,T102
Aspotogan Harbour,2011-Sep-13,2011,44.49553456,-64.05936286,Bob,Siren,1006,T102
Aspotogan Harbour,2011-Sep-13,2011,44.50555609,-64.04849882,Bob,Siren,1006,T93
Aspotogan Harbour,2011-Sep-13,2011,44.50560472,-64.0383857,Bob,Siren,1006,T94
Aspotogan Harbour,2011-Sep-13,2011,44.49562598,-64.03755016,Bob,Mermaid,1006,T82
Aspotogan Harbour,2011-Sep-13,2011,44.50562598,-64.05755016,Bob,Mermaid,1006,T82
Aspotogan Harbour,2011-Sep-13,2011,44.49562598,-64.03755016,Bob,Hydra,1006,T82
Aspotogan Harbour,2011-Sep-13,2011,44.50581254,-64.0487029,Bob,Mermaid,1006,T105
Aspotogan Harbour,2011-Sep-13,2011,44.49584687,-64.04792458,Bob,Siren,1006,T95
Aspotogan Harbour,2011-Sep-13,2011,44.51596555,-64.03832568,Bob,Siren,1006,T106
Aspotogan Harbour,2011-Sep-13,2011,44.50596555,-64.05832568,Bob,Siren,1006,T106
Aspotogan Harbour,2011-Sep-13,2011,44.51596555,-64.04832568,Bob,Mermaid,1006,T106
Aspotogan Harbour,2011-Sep-13,2011,44.49604709,-64.0450222,Bob,Hydra,1006,T67
Aspotogan Harbour,2011-Sep-13,2011,44.51604709,-64.0450222,Bob,Hydra,1006,T67
Aspotogan Harbour,2011-Sep-13,2011,44.50604709,-64.0450222,Bob,Kraken,1006,T67
Aspotogan Harbour,2011-Sep-13,2011,44.50610428,-64.05802419,Bob,Kraken,1006,T108
Aspotogan Harbour,2011-Sep-13,2011,44.49614013,-64.06097721,Bob,Kraken,1006,T114
Aspotogan Harbour,2011-Sep-13,2011,44.49614013,-64.05097721,Bob,Kraken,1006,T114
Aspotogan Harbour,2011-Sep-13,2011,44.49614013,-64.04097721,Bob,Kraken,1006,T114
Aspotogan Harbour,2011-Sep-14,2011,44.49248911,-64.04029586,Bob,Kraken,1006,T8
Aspotogan Harbour,2011-Sep-14,2011,44.50260933,-64.06116928,Bob,Hydra,1006,T19
Aspotogan Harbour,2011-Sep-14,2011,44.51287373,-64.05838101,Bob,Kraken,1006,T2
Aspotogan Harbour,2011-Sep-14,2011,44.49312614,-64.0578603,Bob,Kraken,1006,T3
Aspotogan Harbour,2011-Sep-14,2011,44.51312614,-64.0378603,Bob,Kraken,1006,T3
Aspotogan Harbour,2011-Sep-14,2011,44.50312614,-64.0578603,Bob,Kraken,1006,T3
Aspotogan Harbour,2011-Sep-14,2011,44.50323441,-64.0410013,Bob,Kraken,1006,T42
Aspotogan Harbour,2011-Sep-14,2011,44.49326667,-64.05983333,Bob,Siren,1006,T22
Aspotogan Harbour,2011-Sep-14,2011,44.50339926,-64.05870713,Bob,Siren,1006,T27
Aspotogan Harbour,2011-Sep-14,2011,44.50362477,-64.03857818,Bob,Siren,1006,T28
Aspotogan Harbour,2011-Sep-14,2011,44.51368223,-64.0598864,Bob,Kraken,1006,T46
Aspotogan Harbour,2011-Sep-14,2011,44.50372018,-64.03929231,Bob,Mermaid,1006,T48
Aspotogan Harbour,2011-Sep-14,2011,44.50375111,-64.04962533,Bob,Hydra,1006,T47
Aspotogan Harbour,2011-Sep-14,2011,44.51377334,-64.04794442,Bob,Siren,1006,T30
Aspotogan Harbour,2011-Sep-14,2011,44.49385949,-64.04083332,Bob,Kraken,1006,T70
Aspotogan Harbour,2011-Sep-14,2011,44.51391781,-64.03923886,Bob,Hydra,1006,T50
Aspotogan Harbour,2011-Sep-14,2011,44.5041049,-64.05885276,Bob,Hydra,1006,T52
Aspotogan Harbour,2011-Sep-14,2011,44.51411191,-64.0403126,Bob,Kraken,1006,T71
Aspotogan Harbour,2011-Sep-14,2011,44.51413579,-64.05577738,Bob,Kraken,1006,T7
Aspotogan Harbour,2011-Sep-14,2011,44.50418899,-64.03709697,Bob,Hydra,1006,T34
Aspotogan Harbour,2011-Sep-14,2011,44.49429172,-64.05849515,Bob,Hydra,1006,T55
Aspotogan Harbour,2011-Sep-14,2011,44.51438416,-64.05976775,Bob,Kraken,1006,T72
Aspotogan Harbour,2011-Sep-14,2011,44.49442622,-64.05833485,Bob,Mermaid,1006,T56
Aspotogan Harbour,2011-Sep-14,2011,44.50443333,-64.0574,Bob,Kraken,1006,T35
Aspotogan Harbour,2011-Sep-14,2011,44.51447271,-64.04803295,Bob,Hydra,1006,T58
Aspotogan Harbour,2011-Sep-14,2011,44.51448456,-64.05066533,Bob,Kraken,1006,T87
Aspotogan Harbour,2011-Sep-14,2011,44.51460255,-64.03873712,Bob,Kraken,1006,T74
Aspotogan Harbour,2011-Sep-14,2011,44.50469185,-64.03933824,Bob,Kraken,1006,T73
Aspotogan Harbour,2011-Sep-14,2011,44.51472803,-64.05761956,Bob,Kraken,1006,T62
Aspotogan Harbour,2011-Sep-14,2011,44.50472803,-64.04761956,Bob,Kraken,1006,T62
Aspotogan Harbour,2011-Sep-14,2011,44.49472803,-64.03761956,Bob,Hydra,1006,T62
Aspotogan Harbour,2011-Sep-14,2011,44.50476086,-64.05560933,Bob,Kraken,1006,T18
Aspotogan Harbour,2011-Sep-14,2011,44.49485721,-64.05101806,Bob,Kraken,1006,T99
Aspotogan Harbour,2011-Sep-14,2011,44.50498942,-64.05962388,Bob,Kraken,1006,T89
Aspotogan Harbour,2011-Sep-14,2011,44.51510964,-64.04049734,Bob,Kraken,1006,T100
Aspotogan Harbour,2011-Sep-14,2011,44.4951969,-64.04606947,Bob,Kraken,1006,T391
Aspotogan Harbour,2011-Sep-14,2011,44.50525377,-64.05683549,Bob,Kraken,1006,T64
Aspotogan Harbour,2011-Sep-14,2011,44.51556777,-64.03796708,Bob,Mermaid,1006,T81
Aspotogan Harbour,2011-Sep-14,2011,44.49559879,-64.03903154,Bob,Siren,1006,T104
Aspotogan Harbour,2011-Sep-14,2011,44.51562643,-64.03718821,Bob,Kraken,1006,T83
Aspotogan Harbour,2011-Sep-14,2011,44.49575362,-64.0492774,Bob,Kraken,1006,T103
Aspotogan Harbour,2011-Sep-14,2011,44.51587885,-64.04666746,Bob,Kraken,1006,T84
Aspotogan Harbour,2011-Sep-14,2011,44.51637175,-64.04789365,Bob,Kraken,1006,T109
Aspotogan Harbour,2011-Sep-14,2011,44.49649199,-64.05876712,Bob,Kraken,1006,T118
Aspotogan Harbour,2011-Sep-15,2011,44.51289985,-64.04134829,Bob,Kraken,1006,T41
Aspotogan Harbour,2011-Sep-15,2011,44.49335462,-64.05187473,Bob,Kraken,1006,T68
Aspotogan Harbour,2011-Sep-15,2011,44.51360705,-64.06135403,Bob,Kraken,1006,T69
Aspotogan Harbour,2011-Sep-15,2011,44.4939797,-64.06170676,Bob,Kraken,1006,T85
Aspotogan Harbour,2011-Sep-15,2011,44.50460478,-64.05153878,Bob,Kraken,1006,T98
Aspotogan Harbour,2011-Sep-15,2011,44.49497742,-64.05189152,Bob,Kraken,1006,T111
Aspotogan Harbour,2011-Sep-15,2011,44.51525,-64.04613,Bob,Kraken,1006,T392
Aspotogan Harbour,2011-Sep-15,2011,44.49559461,-64.04114717,Bob,Kraken,1006,T113
Aspotogan Harbour,2011-Sep-15,2011,44.50573733,-64.0457636,Bob,Kraken,1006,T66
Aspotogan Harbour,2011-Sep-15,2011,44.49699682,-64.05772562,Bob,Kraken,1006,T120
Aspotogan Harbour,2012-Jul-04,2012,44.51282,-64.06177,Sue,Kraken,1006,APH05
Aspotogan Harbour,2012-Jul-04,2012,44.51315,-64.05951,Bob,Mermaid,1006,APH84
Aspotogan Harbour,2012-Jul-04,2012,44.50328,-64.0399,Bob,Kraken,1006,APH61
Aspotogan Harbour,2012-Jul-04,2012,44.51358,-64.04868,Bob,Mermaid,1006,APH78
Aspotogan Harbour,2012-Jul-04,2012,44.50369,-64.04938,Bob,Mermaid,1006,APH75
Aspotogan Harbour,2012-Jul-04,2012,44.50376,-64.04803,Bob,Hydra,1006,APH68
Aspotogan Harbour,2012-Jul-04,2012,44.51398,-64.04789,Bob,Kraken,1006,APH80
Aspotogan Harbour,2012-Jul-04,2012,44.4944,-64.05737,Bob,Mermaid,1006,APH44
Aspotogan Harbour,2012-Jul-04,2012,44.50442,-64.04794,Bob,Mermaid,1006,APH73
Aspotogan Harbour,2012-Jul-04,2012,44.49588,-64.0385,Bob,Mermaid,1006,APH85
Aspotogan Harbour,2012-Jul-04,2012,44.51607,-64.04488,Sue,Kraken,1006,APH83
Aspotogan Harbour,2012-Jul-31,2012,44.50297,-64.05991,Bob,Hydra,1006,APH70
Aspotogan Harbour,2012-Jul-31,2012,44.49319,-64.05946,Bob,Mermaid,1006,APH77
Aspotogan Harbour,2012-Jul-31,2012,44.5034,-64.03901,Bob,Kraken,1006,APH69
Aspotogan Harbour,2012-Jul-31,2012,44.51348,-64.05976,Bob,Mermaid,1006,APH76
Aspotogan Harbour,2012-Jul-31,2012,44.49362,-64.0584,Bob,Hydra,1006,APH89
Aspotogan Harbour,2012-Jul-31,2012,44.50372,-64.0497,Bob,Hydra,1006,APH90
Aspotogan Harbour,2012-Jul-31,2012,44.49374,-64.03827,Bob,Mermaid,1006,APH79
Aspotogan Harbour,2012-Jul-31,2012,44.49387,-64.03901,Bob,Mermaid,1006,APH51
Aspotogan Harbour,2012-Jul-31,2012,44.51417,-64.05749,Bob,Mermaid,1006,APH81
Aspotogan Harbour,2012-Jul-31,2012,44.50426,-64.04825,Bob,Hydra,1006,APH67
Aspotogan Harbour,2012-Jul-31,2012,44.51437,-64.0472,Bob,Mermaid,1006,APH66
Aspotogan Harbour,2012-Jul-31,2012,44.50474,-64.04768,Bob,Hydra,1006,APH88
Aspotogan Harbour,2012-Jul-31,2012,44.49525,-64.03874,Bob,Siren,1006,APH97
Aspotogan Harbour,2012-Jul-31,2012,44.5155,-64.04947,Bob,Hydra,1006,APH62
Aspotogan Harbour,2012-Jul-31,2012,44.51552,-64.03813,Bob,Hydra,1006,APH86
Aspotogan Harbour,2012-Jul-31,2012,44.49606,-64.03503,Sue,Kraken,1006,APH54
Aspotogan Harbour,2012-Jul-31,2012,44.51607,-64.0582,Bob,Hydra,1006,APH87
Aspotogan Harbour,2012-May-01,2012,44.49295,-64.04158,Sue,Kraken,1006,APH72
Aspotogan Harbour,2012-May-01,2012,44.49295,-64.03985,Bob,Kraken,1006,APH70
Aspotogan Harbour,2012-May-01,2012,44.49323,-64.05941,Bob,Mermaid,1006,APH77
Aspotogan Harbour,2012-May-01,2012,44.50325,-64.03985,Bob,Hydra,1006,APH61
Aspotogan Harbour,2012-May-01,2012,44.51339,-64.03902,Bob,Mermaid,1006,APH69
Aspotogan Harbour,2012-May-01,2012,44.50348,-64.04975,Bob,Hydra,1006,APH76
Aspotogan Harbour,2012-May-01,2012,44.51361,-64.03866,Bob,Mermaid,1006,APH78
Aspotogan Harbour,2012-May-01,2012,44.50368,-64.05934,Bob,Hydra,1006,APH75
Aspotogan Harbour,2012-May-01,2012,44.50381,-64.04798,Bob,Hydra,1006,APH68
Aspotogan Harbour,2012-May-01,2012,44.51382,-64.03823,Bob,Hydra,1006,APH79
Aspotogan Harbour,2012-May-01,2012,44.49389,-64.05895,Bob,Kraken,1006,APH51
Aspotogan Harbour,2012-May-01,2012,44.504,-64.05788,Bob,Mermaid,1006,APH80
Aspotogan Harbour,2012-May-01,2012,44.50408,-64.05858,Bob,Kraken,1006,APH74
Aspotogan Harbour,2012-May-01,2012,44.51417,-64.03752,Bob,Mermaid,1006,APH81
Aspotogan Harbour,2012-May-01,2012,44.50432,-64.04815,Bob,Hydra,1006,APH67
Aspotogan Harbour,2012-May-01,2012,44.51441,-64.03741,Bob,Mermaid,1006,APH44
Aspotogan Harbour,2012-May-01,2012,44.49441,-64.03721,Bob,Hydra,1006,APH66
Aspotogan Harbour,2012-May-01,2012,44.51443,-64.04787,Bob,Mermaid,1006,APH73
Aspotogan Harbour,2012-May-01,2012,44.51467,-64.05957,Bob,Kraken,1006,APH82
Aspotogan Harbour,2012-May-01,2012,44.49522,-64.05871,Bob,Kraken,1006,APH97
Aspotogan Harbour,2012-May-01,2012,44.50549,-64.03802,Bob,Kraken,1006,APH65
Aspotogan Harbour,2012-May-01,2012,44.50551,-64.05945,Bob,Kraken,1006,APH62
Aspotogan Harbour,2012-May-01,2012,44.49561,-64.03904,Bob,Kraken,1006,APH63
Aspotogan Harbour,2012-May-01,2012,44.51592,-64.05828,Bob,Hydra,1006,APH60
Aspotogan Harbour,2012-May-01,2012,44.50606,-64.04809,Bob,Kraken,1006,APH64
Aspotogan Harbour,2012-May-01,2012,44.49606,-64.03503,Sue,Kraken,1006,APH54
Aspotogan Harbour,2013-Feb-26,2013,44.50278,-64.0617,Sue,Kraken,1006,APH05
Aspotogan Harbour,2013-Feb-26,2013,44.49323,-64.05928,Bob,Kraken,1006,APH99
Aspotogan Harbour,2013-Feb-26,2013,44.50332,-64.04975,Bob,Kraken,1006,APH61
Aspotogan Harbour,2013-Feb-26,2013,44.50362,-64.03925,Bob,Kraken,1006,APH75
Aspotogan Harbour,2013-Feb-26,2013,44.49367,-64.04863,Bob,Kraken,1006,APH78
Aspotogan Harbour,2013-Feb-26,2013,44.49378,-64.04798,Bob,Kraken,1006,APH68
Aspotogan Harbour,2013-Feb-26,2013,44.50392,-64.05785,Bob,Kraken,1006,APH80
Aspotogan Harbour,2013-Feb-26,2013,44.50438,-64.038,Bob,Kraken,1006,APH98
Aspotogan Harbour,2013-Feb-26,2013,44.4944,-64.04737,Bob,Kraken,1006,APH44
Aspotogan Harbour,2013-Feb-26,2013,44.50585,-64.05848,Bob,Kraken,1006,APH85
Aspotogan Harbour,2013-Feb-26,2013,44.50597,-64.03497,Sue,Kraken,1006,APH54
Aspotogan Harbour,2013-Jun-26,2013,44.49282,-64.0617,Sue,Kraken,1006,APH05
Aspotogan Harbour,2013-Jun-26,2013,44.51317,-64.03952,Bob,Kraken,1006,APH84
Aspotogan Harbour,2013-Jun-26,2013,44.5035,-64.04977,Bob,Kraken,1006,APH76
Aspotogan Harbour,2013-Jun-26,2013,44.49352,-64.04878,Bob,Kraken,1006,APH91
Aspotogan Harbour,2013-Jun-26,2013,44.50368,-64.0394,Bob,Kraken,1006,APH75
Aspotogan Harbour,2013-Jun-26,2013,44.49377,-64.04805,Bob,Kraken,1006,APH68
Aspotogan Harbour,2013-Jun-26,2013,44.5039,-64.04902,Bob,Kraken,1006,APH51
Aspotogan Harbour,2013-Jun-26,2013,44.51412,-64.0376,Bob,Kraken,1006,APH81
Aspotogan Harbour,2013-Jun-26,2013,44.49428,-64.05823,Bob,Kraken,1006,APH67
Aspotogan Harbour,2013-Jun-26,2013,44.49443,-64.05747,Bob,Kraken,1006,APH44
Aspotogan Harbour,2013-Jun-26,2013,44.50447,-64.03785,Bob,Kraken,1006,APH73
Aspotogan Harbour,2013-Jun-26,2013,44.49522,-64.04867,Bob,Kraken,1006,APH97
Aspotogan Harbour,2013-Jun-26,2013,44.50592,-64.03842,Bob,Hydra,1006,APH85
Aspotogan Harbour,2014-Aug-11,2014,44.4929,-64.05995,Bob,Kraken,1006,APH106
Aspotogan Harbour,2014-Aug-11,2014,44.51335,-64.05912,Bob,Kraken,1006,APH107
Aspotogan Harbour,2014-Aug-11,2014,44.51355,-64.04842,Bob,Kraken,1006,APH89
Aspotogan Harbour,2014-Aug-11,2014,44.50407,-64.0586,Bob,Mermaid,1006,APH74
Aspotogan Harbour,2014-Aug-11,2014,44.49417,-64.04985,Bob,Kraken,1006,APH27
Aspotogan Harbour,2014-Aug-11,2014,44.49435,-64.05717,Bob,Hydra,1006,APH66
Aspotogan Harbour,2014-Aug-11,2014,44.51447,-64.04782,Bob,Kraken,1006,APH73
Aspotogan Harbour,2014-Aug-11,2014,44.50538,-64.03738,Bob,Kraken,1006,APH105
Aspotogan Harbour,2014-Aug-11,2014,44.50557,-64.03942,Bob,Hydra,1006,APH25
Aspotogan Harbour,2014-Aug-11,2014,44.50558,-64.05795,Bob,Kraken,1006,APH65
Aspotogan Harbour,2014-Aug-11,2014,44.49608,-64.05807,Bob,Kraken,1006,APH64
Aspotogan Harbour,2014-Jul-10,2014,44.51285,-64.04187,Sue,Kraken,1006,APH102
Aspotogan Harbour,2014-Jul-10,2014,44.50285,-64.06187,Sue,Kraken,1006,APH102
Aspotogan Harbour,2014-Jul-10,2014,44.50328,-64.04985,Bob,Mermaid,1006,APH61
Aspotogan Harbour,2014-Jul-10,2014,44.49328,-64.05985,Bob,Mermaid,1006,APH61
Aspotogan Harbour,2014-Jul-10,2014,44.49358,-64.04867,Bob,Siren,1006,APH78
Aspotogan Harbour,2014-Jul-10,2014,44.50358,-64.05867,Bob,Mermaid,1006,APH78
Aspotogan Harbour,2014-Jul-10,2014,44.50427,-64.03825,Bob,Mermaid,1006,APH67
Aspotogan Harbour,2014-Jul-10,2014,44.49427,-64.03825,Bob,Mermaid,1006,APH67
Aspotogan Harbour,2014-Jul-10,2014,44.49447,-64.04745,Bob,Hydra,1006,APH44
Aspotogan Harbour,2014-Jul-10,2014,44.50447,-64.04745,Bob,Hydra,1006,APH44
Aspotogan Harbour,2014-Jul-10,2014,44.51472,-64.05537,Sue,Kraken,1006,APH100
Aspotogan Harbour,2014-Jul-10,2014,44.51472,-64.05537,Sue,Kraken,1006,APH100
Aspotogan Harbour,2014-Jul-10,2014,44.49562,-64.04858,Bob,Siren,1006,APH103
Aspotogan Harbour,2014-Jul-10,2014,44.50562,-64.03858,Bob,Mermaid,1006,APH103
Aspotogan Harbour,2014-Jul-10,2014,44.51585,-64.05843,Bob,Hydra,1006,APH85
Aspotogan Harbour,2014-Jul-10,2014,44.49585,-64.05843,Bob,Kraken,1006,APH85
Aspotogan Harbour,2014-Jul-10,2014,44.50587,-64.03788,Bob,Hydra,1006,APH101
Aspotogan Harbour,2014-Jul-10,2014,44.51587,-64.05788,Bob,Hydra,1006,APH101
Aspotogan Harbour,2015-Apr-29,2015,44.51288,-64.05192,Sue,Kraken,1006,APH102
Aspotogan Harbour,2015-Apr-29,2015,44.50288,-64.05192,Sue,Kraken,1006,APH102
Aspotogan Harbour,2015-Apr-29,2015,44.50332,-64.04003,Bob,Kraken,1006,APH108
Aspotogan Harbour,2015-Apr-29,2015,44.50332,-64.05003,Bob,Kraken,1006,APH108
Aspotogan Harbour,2015-Apr-29,2015,44.50357,-64.05862,Bob,Kraken,1006,APH78
Aspotogan Harbour,2015-Apr-29,2015,44.50357,-64.04862,Bob,Kraken,1006,APH78
Aspotogan Harbour,2015-Apr-29,2015,44.51408,-64.04862,Bob,Hydra,1006,APH74
Aspotogan Harbour,2015-Apr-29,2015,44.50408,-64.03862,Bob,Hydra,1006,APH74
Aspotogan Harbour,2015-Apr-29,2015,44.51422,-64.0483,Bob,Hydra,1006,APH67
Aspotogan Harbour,2015-Apr-29,2015,44.49422,-64.0583,Bob,Mermaid,1006,APH67
Aspotogan Harbour,2015-Apr-29,2015,44.49437,-64.05742,Bob,Kraken,1006,APH44
Aspotogan Harbour,2015-Apr-29,2015,44.49437,-64.03742,Bob,Kraken,1006,APH44
Aspotogan Harbour,2015-Apr-29,2015,44.50463,-64.05538,Sue,Kraken,1006,APH109
Aspotogan Harbour,2015-Apr-29,2015,44.49463,-64.05538,Sue,Kraken,1006,APH109
Aspotogan Harbour,2015-Apr-29,2015,44.49565,-64.05858,Bob,Kraken,1006,APH103
Aspotogan Harbour,2015-Apr-29,2015,44.50565,-64.04858,Bob,Kraken,1006,APH103
Aspotogan Harbour,2015-Apr-29,2015,44.50585,-64.03797,Bob,Kraken,1006,APH101
Aspotogan Harbour,2015-Apr-29,2015,44.51585,-64.05797,Bob,Kraken,1006,APH101
Aspotogan Harbour,2015-Jul-07,2015,44.49285,-64.0418,Sue,Kraken,1006,APH05
Aspotogan Harbour,2015-Jul-07,2015,44.4931,-64.0497,Bob,Kraken,1006,APH110
Aspotogan Harbour,2015-Jul-07,2015,44.50383,-64.0382,Bob,Kraken,1006,APH79
Aspotogan Harbour,2015-Jul-07,2015,44.50402,-64.0578,Bob,Hydra,1006,APH80
Aspotogan Harbour,2015-Jul-07,2015,44.51428,-64.0483,Bob,Hydra,1006,APH67
Aspotogan Harbour,2015-Jul-07,2015,44.5044,-64.0474,Bob,Kraken,1006,APH44
Aspotogan Harbour,2015-Jul-07,2015,44.5048,-64.0499,Bob,Hydra,1006,APH111
Aspotogan Harbour,2015-Jul-07,2015,44.49525,-64.0594,Bob,Kraken,1006,APH112
Aspotogan Harbour,2015-Jul-07,2015,44.51573,-64.0558,Sue,Kraken,1006,APH22
Aspotogan Harbour,2016-Aug-16,2016,44.51349667,-64.05979833,Bob,Kraken,1006,APH76
Aspotogan Harbour,2016-Aug-16,2016,44.49364167,-64.038565,Bob,Hydra,1006,APH78
Aspotogan Harbour,2016-Aug-16,2016,44.493985,-64.03789667,Bob,Kraken,1006,APH66
Aspotogan Harbour,2016-Aug-16,2016,44.514035,-64.04957167,Bob,Kraken,1006,APH114
Aspotogan Harbour,2016-Aug-16,2016,44.514035,-64.05891167,Bob,Kraken,1006,APH115
Aspotogan Harbour,2016-Aug-16,2016,44.494365,-64.06035833,Bob,Kraken,1006,APH116
Aspotogan Harbour,2016-Aug-16,2016,44.49440167,-64.04718167,Bob,Kraken,1006,APH80
Aspotogan Harbour,2016-Aug-16,2016,44.49473833,-64.04775,Bob,Kraken,1006,APH88
Aspotogan Harbour,2016-Aug-16,2016,44.49485667,-64.05084667,Bob,Hydra,1006,APH113
Aspotogan Harbour,2016-Aug-16,2016,44.49506833,-64.04906667,Bob,Kraken,1006,APH49
Aspotogan Harbour,2016-Aug-16,2016,44.49553833,-64.05956833,Bob,Kraken,1006,APH25
Aspotogan Harbour,2016-Jul-21,2016,44.49289833,-64.05173833,Sue,Kraken,1006,APH05
Aspotogan Harbour,2016-Jul-21,2016,44.50319333,-64.059825,Bob,Hydra,1006,APH61
Aspotogan Harbour,2016-Jul-21,2016,44.50337,-64.04906333,Bob,Siren,1006,APH107
Aspotogan Harbour,2016-Jul-21,2016,44.494315,-64.03818167,Bob,Hydra,1006,APH67
Aspotogan Harbour,2016-Jul-21,2016,44.51445833,-64.05737167,Bob,Mermaid,1006,APH44
Aspotogan Harbour,2016-Jul-21,2016,44.49463,-64.04050833,Bob,Mermaid,1006,APH113
Aspotogan Harbour,2016-Jul-21,2016,44.49529,-64.05932667,Bob,Siren,1006,APH112
Aspotogan Harbour,2016-Jul-21,2016,44.49570833,-64.0458,Sue,Hydra,1006,APH22
Aspotogan Harbour,2017-Oct-12,2017,44.512795,-64.04175667,Sue,Kraken,1006,APH05
Aspotogan Harbour,2017-Oct-12,2017,44.49324667,-64.03991333,Bob,Kraken,1006,APH61
Aspotogan Harbour,2017-Oct-12,2017,44.493355,-64.04902833,Bob,Hydra,1006,APH107
Aspotogan Harbour,2017-Oct-12,2017,44.50425833,-64.058145,Bob,Kraken,1006,APH67
Aspotogan Harbour,2017-Oct-12,2017,44.51443667,-64.0574,Bob,Kraken,1006,APH44
Aspotogan Harbour,2017-Oct-12,2017,44.51462,-64.04053,Bob,Kraken,1006,APH113
Aspotogan Harbour,2017-Oct-12,2017,44.51526333,-64.05936167,Bob,Kraken,1006,APH112
Aspotogan Harbour,2018-Oct-02,2018,44.503305,-64.04896333,Bob,Kraken,1006,APH118
Aspotogan Harbour,2018-Oct-02,2018,44.49371167,-64.04433333,Sue,Kraken,1006,APH121
Aspotogan Harbour,2018-Oct-02,2018,44.49448,-64.04027,Bob,Kraken,1006,APH08
Aspotogan Harbour,2018-Oct-02,2018,44.514745,-64.03939333,Bob,Mermaid,1006,APH119
Aspotogan Harbour,2018-Oct-02,2018,44.514995,-64.05054833,Bob,Kraken,1006,APH24
Aspotogan Harbour,2018-Oct-02,2018,44.51522333,-64.05976667,Bob,Kraken,1006,APH120
Aspy Bay,2004-Sep-08,2004,46.926405,-60.463484,Bob,Kraken,83,ASB24
Aspy Bay,2004-Sep-08,2004,46.917976,-60.472113,Bob,Kraken,83,ASB25
Aspy Bay,2004-Sep-08,2004,46.924079,-60.466867,Bob,Kraken,85,ASB12
Aspy Bay,2004-Sep-08,2004,46.905827,-60.489962,Bob,Kraken,85,ASB11
Aspy Bay,2004-Sep-08,2004,46.907624,-60.466349,Bob,Kraken,627,ASB17
Aspy Bay,2004-Sep-08,2004,46.918792,-60.485508,Bob,Kraken,758,ASB05
Aspy Bay,2004-Sep-08,2004,46.8991,-60.480525,Bob,Kraken,758,ASB08
